margin	qseqid	sseqid	staxid	pident	score	qcovs	kingdom	phylum	class	order	family	genus	species	species_score	genus_score	family_score	order_score	class_score	phylum_score	kingdom_score	alternatives	score.id	possible.misid
upper	seq56965	MF458797	994299	94.037	25	100	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Polypedilum	Polypedilum convictum	100	100	100	100	100	100	100	Polypedilum convictum, 94.037	Polypedilum	0
upper	seq56971	FJ590565	78157	92.488	12.4999441595169	98	Fungi	Ascomycota	Leotiomycetes	NA	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus roseus	49.9997766380677	87.4996091166186	99.9995532761355	99.9995532761355	100	100	100	Pseudogymnoascus roseus, 92.488, Pseudogymnoascus pannorum, 92.488, Gymnostellatospora alpina, 92.488, Pseudogymnoascus destructans, 92.488, Pseudogymnoascus bhattii, 92.488, Antarctomyces pellizariae, 90.783	Leotiomycetes	0
upper	seq56973	FJ590565	78157	92.488	12.4999441595169	98	Fungi	Ascomycota	Leotiomycetes	NA	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus roseus	49.9997766380677	87.4996091166186	99.9995532761355	99.9995532761355	100	100	100	Pseudogymnoascus roseus, 92.488, Pseudogymnoascus pannorum, 92.488, Gymnostellatospora alpina, 92.488, Pseudogymnoascus destructans, 92.488, Pseudogymnoascus bhattii, 92.488, Antarctomyces pellizariae, 90.783	Leotiomycetes	0
upper	seq57035	KX141343	1875276	99.078	0.353598763933078	100	Metazoa	Arthropoda	Insecta	Trichoptera	Limnephilidae	Chaetopteryx	Chaetopteryx sahlbergi	82.4945574118455	100	100	100	100	100	100	Chaetopteryx fusca, 99.539, Chaetopteryx sahlbergi, 99.539, Chaetopteryx villosa, 99.078, Chaetopteryx sahlbergi, 99.078, Chaetopteryx villosa, 98.618, Chaetopteryx villosa, 98.611, Chaetopteryx sahlbergi, 98.611, Chaetopteryx sahlbergi, 98.148	Chaetopteryx	1
upper	seq57103	FJ590565	78157	91.667	14.2857142857143	99	Fungi	Ascomycota	Leotiomycetes	NA	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus roseus	57.1428571428571	85.7142857142857	100	100	100	100	100	Pseudogymnoascus roseus, 91.667, Pseudogymnoascus pannorum, 91.667, Gymnostellatospora alpina, 91.667, Pseudogymnoascus destructans, 91.667, Leohumicola minima, 90.278, Tetracladium breve, 90.141	Pseudeurotiaceae	0
upper	seq57104	KC569608	302034	100	1.03345176863043	100	Metazoa	Annelida	Clitellata	Haplotaxida	Lumbricidae	Allolobophora	Allolobophora chlorotica	100	100	100	100	100	100	100	Allolobophora chlorotica, 100.000, Allolobophora chlorotica,  99.174, Allolobophora chlorotica,  99.167, Allolobophora chlorotica,  99.160, Allolobophora chlorotica,  98.333	Allolobophora chlorotica	1
upper	seq57106	OOMYA1193N08	112079	91.705	50	100	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Achlya	Achlya colorata	50	100	100	100	100	100	100	Achlya colorata, 91.705, Achlya sparrowii, 91.705, Saprolegnia parasitica, 91.244, Achlya racemosa, 91.244, Phytophthora frigida, 91.244, Dictyuchus monosporus, 91.204, Saprolegnia eccentrica, 91.204, Crypticola clavulifera, 91.204, Saprolegnia parasitica, 90.783, Saprolegnia hypogyna, 90.783, Saprolegnia semihypogyna, 90.741, Achlya ambisexualis, 90.323, Leptolegnia caudata, 90.323, Saprolegnia parasitica, 90.323, Saprolegnia diclina, 90.323, Phytophthora europaea, 90.323, Saprolegnia turfosa, 90.323, Halophytophthora vesicula, 90.323, Phytophthora nagaii, 90.323, Phytophthora acaciivora, 90.323, Aphanomyces iridis, 90.278	Achlya	0
upper	seq57119	EU883409	164539	92.166	49.9754550336172	100	Fungi	Ascomycota	NA	NA	NA	Tetracladium	Tetracladium maxilliforme	49.9754550336172	99.9970214406933	99.9970214406933	99.9970214406933	99.9970214406933	100	100	Tetracladium maxilliforme, 92.166, Tetracladium setigerum, 92.166, Rhynchosporium secalis, 91.469, Rhynchosporium commune, 91.469, Rhynchosporium agropyri, 91.469, Tetracladium apiense, 91.244, Tetracladium palmatum, 91.244	Ascomycota	1
upper	seq57122	OOMYA025N07	92964	94.931	0.0448406703622205	100	NA	NA	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium monospermum	99.1062110367976	99.6861153074644	99.6861153074644	99.6861153074644	100	100	100	Pythium monospermum, 95.853, Pythium monospermum, 95.392, Pythium contiguanum, 95.370, Phytophthora iranica, 94.931, Phytophthora clandestina, 94.931, Pythium monospermum, 94.931, Pythium camurandrum, 94.907, Pythium aphanidermatum, 94.470, Pythium arrhenomanes, 94.470, Pythium volutum, 94.470, Phytophthora frigida, 94.470, Pythium okanoganense, 94.444, Pythium dissimile, 94.444, Pythium camurandrum, 94.444, Phytophthora drechsleri, 94.009, Phytophthora vignae, 94.009, Pythium volutum, 94.009, Phytophthora cajani, 94.009, Phytophthora pistaciae, 94.009, Phytophthora bisheria, 94.009, Pythium attrantheridium, 94.009, Phytophthora parsiana, 94.009, Phytophthora aquimorbida, 94.009, Phytophthora hydrogena, 94.009, Globisporangium ultimum, 94.009, Phytophthora niederhauserii, 94.009, Pythium aristosporum, 93.981, Pythium viniferum, 93.981, Pythium kunmingense, 93.981, Brevilegnia macrospora, 93.981, Pythium macrosporum, 93.981, Pythium mamillatum, 93.897	Oomycetes	1
upper	seq57144	MT852959	1471631	93.151	100	99	Metazoa	Rotifera	Monogononta	Ploima	Lecanidae	Lecane	Lecane inermis	100	100	100	100	100	100	100	Lecane inermis, 93.151	Lecane	1
upper	seq57160	FJ590566	78157	91.667	14.2857142857143	99	Fungi	Ascomycota	Leotiomycetes	NA	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus roseus	57.1428571428571	85.7142857142857	100	100	100	100	100	Pseudogymnoascus roseus, 91.667, Pseudogymnoascus pannorum, 91.667, Gymnostellatospora alpina, 91.667, Pseudogymnoascus destructans, 91.667, Leohumicola minima, 90.278, Tetracladium breve, 90.141	Pseudeurotiaceae	0
upper	seq57164	MK941856	120420	98.157	100	100	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Saprolegnia	Saprolegnia torulosa	100	100	100	100	100	100	100	Saprolegnia torulosa, 98.157, Dictyuchus monosporus, 96.313, Saprolegnia terrestris, 96.313	Saprolegnia torulosa	1
upper	seq57191	OOMYA398N07	120407	94.47	98.8170379568885	100	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Dictyuchus	Dictyuchus monosporus	98.8170379568885	98.8170379568885	99.9999941309534	99.9999941309534	100	100	100	Dictyuchus monosporus, 94.470, Achlya americana, 93.981, Achlya glomerata, 93.981, Achlya recurva, 93.056, Aphanomyces laevis, 93.056, Achlya bisexualis, 92.593, Apodachlya pirifera, 92.593, Achlya caroliniana, 92.593, Achlya recurva, 92.593, Saprolegnia diclina, 92.593, Saprolegnia delica, 92.593, Saprolegnia aenigmatica, 92.593	Oomycetes	1
upper	seq57202	KC627345	938113	94.444	99.9537713807364	99	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Achlya	Achlya sparrowii	100	100	100	100	100	100	100	Achlya sparrowii, 94.444, Achlya sparrowii, 93.519	Achlya	1
upper	seq57218	JRPAA8704N15	1217586	93.981	50	99	NA	NA	Oomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora acerina	100	100	100	100	100	100	100	Phytophthora acerina, 93.981, Arthothelium ruanum, 92.202, Phytophthora oreophila, 92.202	Phytophthora	1
upper	seq57224	LHM010N08	290618	95.305	100	98	Fungi	Ascomycota	Leotiomycetes	NA	NA	Leohumicola	Leohumicola minima	100	100	100	100	100	100	100	Leohumicola minima, 95.305, Leohumicola levissima, 94.836, Leohumicola verrucosa, 94.811, Leohumicola levissima, 94.366, Leohumicola verrucosa, 94.340, Leohumicola levissima, 93.897, Pseudogymnoascus roseus, 93.868, Pseudogymnoascus pannorum, 93.868, Gymnostellatospora alpina, 93.868, Pseudogymnoascus destructans, 93.868, Leohumicola incrustata, 93.427	Leohumicola	1
upper	seq57227	NC_029396	749589	93.088	100	100	NA	NA	Oomycetes	Pythiales	Pythiaceae	Halophytophthora	Halophytophthora epistomium	100	100	100	100	100	100	100	Halophytophthora epistomium, 93.088, Shiraia bambusicola, 92.593, Bipolaris sorokiniana, 92.381	Halophytophthora	1
upper	seq57230	KX291112	329908	99.078	0.021667729436606	100	Metazoa	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	Hydropsyche angustipennis	97.9653303100013	97.9653303100013	97.9653303100013	97.9653303100013	97.9653303100013	97.9653303100013	98.9934990197189	Hydropsyche angustipennis, 100.000, Hydropsyche angustipennis,  99.539, Potamothrix hammoniensis,  99.539, Pythiogeton ramosum,  99.539, Hydropsyche angustipennis,  99.078, Potamothrix hammoniensis,  99.078, Hydropsyche angustipennis,  98.618	NA	1
upper	seq57233	GBMIN1810N12	212246	99.18	95.8848017470825	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Chaetogaster	Chaetogaster diaphanus	100	100	100	100	100	100	100	Chaetogaster diaphanus, 99.180, Chaetogaster diaphanus, 98.361	Chaetogaster diaphanus	1
upper	seq57244	FR774194	1201161	91.667	23.3738074588031	99	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Polypedilum	Polypedilum nubeculosum	53.2523850823938	53.2523850823938	53.2523850823938	53.2523850823938	53.2523850823938	53.2523850823938	53.2523850823938	Polypedilum nubeculosum, 91.667, Lecanora cinereofusca, 91.667, Globisporangium paroecandrum, 91.667, Polypedilum nubeculosum, 91.628, Pythium rostratum, 91.244, Phytophthora macilentosa, 91.244, Arthothelium ruanum, 91.244, Phytophthora oreophila, 91.244, Pythium nodosum, 91.204, Pythium segnitium, 90.783, Phytophthora chrysanthemi, 90.783, Arthothelium ruanum, 90.783, Austrosciara exigua, 90.741, Arthothelium ruanum, 90.741, Globisporangium heterothallicum, 90.741, Lagenidium giganteum, 90.323, Pythium rostratum, 90.323, Pythium attrantheridium, 90.323, Phytophthora chrysanthemi, 90.323, Pseudogymnoascus bhattii, 90.323, Arthothelium ruanum, 90.323, Globisporangium spinosum, 90.323, Globisporangium rostratifingens, 90.323, Pythium gracile, 90.323, Pythium viniferum, 90.278, Pythium kunmingense, 90.278, Brevilegnia macrospora, 90.278, Phytophthora pini, 90.278, Pythium cederbergense, 90.278, Mycodrosophila gratiosa, 90.278, Phytophthora oreophila, 90.278, Globisporangium heterothallicum, 90.278	NA	0
upper	seq57276	GASBB354N18	883178	100	24.3228372790975	100	NA	NA	Oomycetes	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora elongata	99.4784731169459	99.4784731169459	99.4784731169459	99.4784731169459	99.4784731169459	99.4784731169459	99.4784731169459	Phytophthora elongata, 100.000, Phytophthora elongata,  99.174, Potamothrix hammoniensis,  99.174, Phytophthora elongata,  98.347	NA	1
upper	seq57312	KC911824	216741	90.141	0.000244732303693094	98	NA	Bacillariophyta	Bacillariophyceae	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora pupula	92.3728267617069	92.3728267617069	92.3728267617069	92.3728267617069	92.3728267617069	92.3728267617069	92.3728267617069	Sellaphora pupula, 91.244, Sellaphora pupula, 90.783, Parathyas pachystoma, 90.783, Sellaphora pupula, 90.141	NA	0
upper	seq57324	HF562256	431358	99.078	100	100	NA	Bacillariophyta	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia vulgaris	100	100	100	100	100	100	100	Frustulia vulgaris, 99.078	Frustulia vulgaris	1
upper	seq57330	GBSP5190N13	104782	90.278	4.23583678312178e-08	98	Metazoa	Rotifera	Bdelloidea	Adinetida	Adinetidae	Adineta	Adineta vaga	99.9032817921752	99.9032916414614	99.9032916414614	99.9032916414614	100	100	100	Adineta vaga, 92.273, Adineta vaga, 91.781, Macrotrachela quadricornifera, 91.364, Macrotrachela quadricornifera, 91.324, Macrotrachela quadricornifera, 90.909, Macrotrachela quadricornifera, 90.868, Adineta vaga, 90.741, Adineta barbata, 90.741, Macrotrachela quadricornifera, 90.455, Macrotrachela quadricornifera, 90.411, Adineta vaga, 90.278	Bdelloidea	0
upper	seq57338	OOMYA240N07	104971	95.37	92.5030273996195	99	NA	NA	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium prolatum	92.5039456975043	99.8167766031275	99.8167766031275	99.8167766031275	100	100	100	Pythium prolatum, 95.370, Pythium takayamanum, 94.931, Pythium anandrum, 94.470, Saprolegnia aenigmatica, 94.470, Phytophthora insolita, 94.009, Pythium dimorphum, 94.009, Pythium helicandrum, 94.009, Phytophthora polonica, 94.009, Pythium prolatum, 93.981, Phytophthora insolita, 93.548, Pythium grandisporangium, 93.548, Pythium grandisporangium, 93.519	Oomycetes	1
upper	seq57398	NC_047242	45130	93.427	50	98	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sorokiniana	100	100	100	100	100	100	100	Bipolaris sorokiniana, 93.427, Shiraia bambusicola, 93.056	Bipolaris	1
upper	seq57412	FJ590525	29918	96.759	100	99	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium herbarum	100	100	100	100	100	100	100	Cladosporium herbarum, 96.759, Cladosporium bruhnei, 96.226	Cladosporium	1
upper	seq57431	MH020375	49195	98.618	0.0107587469468911	100	Metazoa	Arthropoda	Insecta	Coleoptera	Carabidae	Carabus	Carabus coriaceus	100	100	100	100	100	100	100	Carabus coriaceus, 99.539, Carabus coriaceus, 99.537, Carabus coriaceus, 99.078, Carabus coriaceus, 98.618, Carabus coriaceus, 98.611	Carabus coriaceus	1
upper	seq57432	MT072958	261161	90	3.72182421806745	100	Metazoa	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles lindesayi	100	100	100	100	100	100	100	Anopheles lindesayi, 90.411, Anopheles lindesayi, 90.000	Anopheles	0
upper	seq57447	GQ503095	450181	97.222	100	99	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium bruhnei	100	100	100	100	100	100	100	Cladosporium bruhnei, 97.222, Cladosporium herbarum, 96.313	Cladosporium	1
upper	seq57460	FN599589	175245	90.278	100	99	Fungi	NA	NA	NA	NA	NA	uncultured fungus	100	100	100	100	100	100	100	uncultured fungus, 90.278	NA	1
upper	seq57469	GBSP3439N12	408863	98.182	0.00922153254965763	100	Metazoa	Rotifera	Bdelloidea	Philodinida	Philodinidae	Philodina	Philodina flaviceps	100	100	100	100	100	100	100	Philodina flaviceps, 99.091, Philodina flaviceps, 98.636, Philodina flaviceps, 98.182, Philodina flaviceps, 97.727	Philodina flaviceps	0
upper	seq57486	MN567205	669471	98.618	0.000477791174291889	100	Metazoa	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Thermocyclops	Thermocyclops crassus	99.9995222088257	99.9995222088257	99.9995222088257	99.9995222088257	99.9995222088257	99.9995222088257	99.9995222088257	Thermocyclops crassus, 100.000, Thermocyclops crassus,  99.539, Thermocyclops crassus,  98.618, Phytophthora frigida,  98.618	NA	1
upper	seq57498	EU350522	82942	93.056	100	99	NA	NA	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium nunn	100	100	100	100	100	100	100	Pythium nunn, 93.056, Pythium rostratum, 92.593, Acrostichus floridensis, 92.166, Lagenidium deciduum, 92.130, Phytophthora insolita, 91.667, Phytophthora polonica, 91.667, Pythium aphanidermatum, 91.204, Phytophthora cichorii, 91.204	Pythium	1
upper	seq57520	NC_045905	64499	90.323	100	100	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Sydowia	Sydowia polyspora	100	100	100	100	100	100	100	Sydowia polyspora, 90.323	Sydowia	1
upper	seq57521	MK889703	2662654	97.235	50	100	NA	NA	NA	NA	NA	NA	Parathyas pachystoma	100	100	100	100	100	100	100	Parathyas pachystoma, 97.235	NA	1
upper	seq57522	NC_022256	120807	98.618	100	100	NA	NA	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis	Nannochloropsis limnetica	100	100	100	100	100	100	100	Nannochloropsis limnetica, 98.618	Nannochloropsis limnetica	1
upper	seq57578	GBMIN1775N12	74731	98.157	100	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Nais	Nais barbata	100	100	100	100	100	100	100	Nais barbata, 98.157	Nais barbata	1
upper	seq57596	LN999302	74736	99.078	0.379735526162007	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Nais	Nais elinguis	100	100	100	100	100	100	100	Nais elinguis, 99.539, Nais elinguis, 99.078, Nais elinguis, 98.618, Nais elinguis, 98.157, Nais elinguis, 98.131	Nais elinguis	1
upper	seq57639	DQ365788	370035	99.18	100	100	Metazoa	Arthropoda	Collembola	Entomobryomorpha	Isotomidae	Desoria	Desoria germanica	100	100	100	100	100	100	100	Desoria germanica, 99.18	Desoria germanica	1
upper	seq57640	JRPAA8019N15	2842553	92.593	100	99	NA	NA	NA	NA	NA	NA	Peronospora saturejaehortensis	100	100	100	100	100	100	100	Peronospora saturejaehortensis, 92.593, Peronospora valerianellae, 92.166, Pseudogymnoascus bhattii, 92.166, Peronospora salviaeplebeiae, 92.166, Peronospora farinosa, 92.130, Phytophthora humicola, 91.705, Peronospora holostei, 91.705, Helophorus grandis, 91.705, Peronospora trifoliorum, 91.589, Peronospora trifoliiNminoris, 91.589, Phytophthora richardiae, 91.244, Peronospora sanguisorbae, 91.244, Peronospora paula, 91.244, Phytophthora gemini, 91.244, Phytophthora alticola, 91.244, Peronospora dipsaci, 91.244, Peronospora glechomae, 91.244, Phytophthora boodjera, 91.244, Phytophthora balyanboodja, 91.244, Phytophthora acaciivora, 91.244, Peronospora salviaeNofficinalis, 91.244, Phytophthora capsici, 90.783, Peronospora sparsa, 90.783, Phytophthora melonis, 90.783, Peronospora farinosa, 90.783, Peronospora hiemalis, 90.783, Peronospora conglomerata, 90.783, Phytophthora ramorum, 90.783, Phytophthora hibernalis, 90.783, Phytophthora bisheria, 90.783, Peronospora arthurii, 90.783, Peronospora valerianellae, 90.783, Peronospora knautiae, 90.783, Peronospora alchemillae, 90.783, Halophytophthora avicenniae, 90.783, Peronospora belbahrii, 90.783, Peronospora elsholtziae, 90.783, Phytophthora alticola, 90.783, Fridericia perrieri, 90.783, Peronospora anagallidis, 90.783, Peronospora erodii, 90.783, Peronospora glechomae, 90.783, Peronospora oblatispora, 90.783, Phytophthora rhizophorae, 90.783, Arthothelium ruanum, 90.783, Peronospora potentillaeNreptantis, 90.783, Peronospora polygoniNconvolvuli, 90.783, Peronospora potentillaeanserinae, 90.783, Pseudoperonospora cubensis, 90.741, Pseudoperonospora humuli, 90.741, Peronospora corydalis, 90.741, Peronospora radii, 90.741, Halophytophthora polymorphica, 90.741, Phytophthora rhizophorae, 90.741, Peronospora linariaeNgenistifoliae, 90.741	NA	1
upper	seq57648	OOMYA076N07	289620	95.833	50	99	NA	NA	Oomycetes	Pythiales	Pythiaceae	Pythium	Pythium flevoense	100	100	100	100	100	100	100	Pythium flevoense, 95.833, Lagenidium caudatum, 95.370, Pythium apleroticum, 95.370, Saprolegnia asterophora, 95.370, Pythium junctum, 95.370, Pythium aquatile, 94.907, Pythium pectinolyticum, 94.907, Pythium capillosum, 94.907, Pythium afertile, 94.444, Pythium kashmirense, 94.444, Pythium deliense, 93.981, Pythium contiguanum, 93.981, Pythium dissimile, 93.981, Pythium oopapillum, 93.981, Pythium kashmirense, 93.981	Pythium	1
upper	seq57657	SWBRP1880N18	74727	97.235	2.10297316896302	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Chaetogaster	Chaetogaster diastrophus	100	100	100	100	100	100	100	Chaetogaster diastrophus, 97.696, Chaetogaster diastrophus, 97.235	Chaetogaster	1
upper	seq57661	GU727848	239478	99.539	32.6245721616041	100	Metazoa	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis vernus	99.2976654604099	99.2976654604099	99.2976654604099	99.2976654604099	99.2976654604099	99.2976654604099	100	Baetis vernus, 99.539, Baetis vernus, 99.078, Potamothrix hammoniensis, 99.078, Baetis vernus, 98.618, Baetis vernus, 98.611	NA	1
upper	seq57664	GBAN15209N19	74727	99.539	50	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Chaetogaster	Chaetogaster diastrophus	100	100	100	100	100	100	100	Chaetogaster diastrophus, 99.539	Chaetogaster diastrophus	1
upper	seq57669	KR921763	92525	98.618	0.000841329494051411	100	Metazoa	Arthropoda	Malacostraca	Isopoda	Asellidae	Asellus	Asellus aquaticus	99.9999819136654	99.9999819136654	99.9999819136654	99.9999819136654	99.9999819136654	99.9999819136654	100	Asellus aquaticus, 99.539, Asellus aquaticus, 99.078, Asellus aquaticus, 99.065, Asellus aquaticus, 98.618, Asellus aquaticus, 98.611, Asellus aquaticus, 98.598, Asellus aquaticus, 98.157, Potamothrix hammoniensis, 98.157, Asellus aquaticus, 98.148, Asellus aquaticus, 98.131, Asellus aquaticus, 97.696, Asellus aquaticus, 97.685, Asellus aquaticus, 97.664	NA	1
upper	seq57685	AF534851	212339	92.958	0.589780690357775	98	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Pristina	Pristina aequiseta	100	100	100	100	100	100	100	Pristina aequiseta, 93.458, Pristina aequiseta, 92.958, Pristina aequiseta, 91.589	Pristina	0
upper	seq57690	MG665702	280154	96.313	16.6666666666667	100	Metazoa	Arthropoda	Insecta	Hemiptera	Nepidae	Nepa	Nepa cinerea	100	100	100	100	100	100	100	Nepa cinerea, 96.313	Nepa	0
upper	seq57718	MG680423	403569	96.313	2.08968178114019e-05	100	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus brundini	100	100	100	100	100	100	100	Tanytarsus brundini, 98.157, Tanytarsus brundini, 97.696, Tanytarsus brundini, 96.774, Tanytarsus brundini, 96.313	Tanytarsus	1
upper	seq57729	NC_026869	224420	91.705	100	100	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Shiraia	Shiraia bambusicola	100	100	100	100	100	100	100	Shiraia bambusicola, 91.705	Shiraia	1
upper	seq57739	KJ412303	127563	93.981	50	99	NA	Haptista	Haptophyta	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina parva	100	100	100	100	100	100	100	Chrysochromulina parva, 93.981, Chrysochromulina tobinii, 92.558	Chrysochromulina	1
upper	seq57750	GBMIN795N12	74727	97.235	97.8911741733923	100	Metazoa	Annelida	Clitellata	Haplotaxida	Naididae	Chaetogaster	Chaetogaster diastrophus	100	100	100	100	100	100	100	Chaetogaster diastrophus, 97.235, Chaetogaster diastrophus, 96.774	Chaetogaster	1
upper	seq57756	KM098097	189839	99.078	13.9006757585688	100	Metazoa	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis rhodani	100	100	100	100	100	100	100	Baetis rhodani, 99.078, Baetis rhodani, 98.618, Baetis rhodani, 98.157	Baetis rhodani	1
upper	seq57759	DQ910681	7154	98.157	0.00399557960896691	100	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	Chironomus thummi	99.2175259170554	100	100	100	100	100	100	Chironomus thummi, 99.078, Chironomus thummi, 99.074, Chironomus thummi, 98.618, Chironomus riparius, 98.618, Chironomus thummi, 98.611, Chironomus thummi, 98.157, Chironomus riparius, 98.157, Chironomus riparius, 98.148, Chironomus thummi, 97.696, Chironomus riparius, 97.696, Chironomus thummi, 97.685, Chironomus thummi, 97.235, Chironomus thummi, 97.222	Chironomus	1
upper	seq57765	GAHAP3218N15	161232	99.539	1.97395964637758	100	Metazoa	Annelida	Clitellata	Haplotaxida	Lumbricidae	Octolasion	Octolasion tyrtaeum	98.0260403536224	100	100	100	100	100	100	Octolasion tyrtaeum, 100.000, Octolasion tyrtaeum,  99.539, Octolasion lacteum,  99.539, Octolasion tyrtaeum,  99.078, Octolasion lacteum,  98.182	Octolasion	0
upper	seq57770	NC_032052	157072	94.419	100	99	NA	NA	Oomycetes	Saprolegniales	Saprolegniaceae	Aphanomyces	Aphanomyces invadans	100	100	100	100	100	100	100	Aphanomyces invadans, 94.419, Achlya recurva, 92.593, Aphanomyces astaci, 92.593, Aphanomyces laevis, 92.593	Aphanomyces	1
upper	seq57773	EWSJA641N08	1046382	90.909	50	99	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Hydrobaenus	Hydrobaenus kondoi	100	100	100	100	100	100	100	Hydrobaenus kondoi, 90.909	Hydrobaenus	1
upper	seq57778	MF742854	64697	97.685	2.37418150868095e-07	99	Metazoa	Arthropoda	Malacostraca	Isopoda	Porcellionidae	Porcellio	Porcellio scaber	100	100	100	100	100	100	100	Porcellio scaber, 99.539, Porcellio scaber, 99.078, Porcellio scaber, 98.618, Porcellio scaber, 98.157, Porcellio scaber, 98.131, Porcellio scaber, 97.696, Porcellio scaber, 97.685	Porcellio	0
upper	seq57828	NC_022256	120807	99.078	100	100	NA	NA	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis	Nannochloropsis limnetica	100	100	100	100	100	100	100	Nannochloropsis limnetica, 99.078	Nannochloropsis limnetica	1
upper	seq57858	KC250764	1278984	98.618	0.16581117949021	100	Metazoa	Arthropoda	Insecta	Diptera	Chironomidae	Microchironomus	Microchironomus tener	100	100	100	100	100	100	100	Microchironomus tener, 99.537, Microchironomus tener, 98.618, Microchironomus tener, 98.611, Microchironomus tener, 98.157, Microchironomus tener, 98.113, Microchironomus tener, 97.696	Microchironomus tener	0
upper	seq57862	MN974069	92525	98.592	4.6935991781682e-06	98	Metazoa	Arthropoda	Malacostraca	Isopoda	Asellidae	Asellus	Asellus aquaticus	99.9999831080628	99.9999831080628	99.9999831080628	99.9999831080628	99.9999831080628	99.9999831080628	100	Asellus aquaticus, 100.000, Asellus aquaticus,  99.539, Asellus aquaticus,  99.533, Asellus aquaticus,  99.531, Asellus aquaticus,  99.528, Asellus aquaticus,  99.524, Asellus aquaticus,  99.078, Asellus aquaticus,  99.065, Asellus aquaticus,  99.061, Asellus aquaticus,  98.618, Asellus aquaticus,  98.598, Potamothrix hammoniensis,  98.598, Asellus aquaticus,  98.592, Asellus aquaticus,  98.157, Asellus aquaticus,  98.131, Asellus aquaticus,  98.122, Asellus aquaticus,  98.113	NA	1
upper	seq57871	GBSP5879N13	104782	91.364	16.6498592509166	100	Metazoa	Rotifera	Bdelloidea	Adinetida	Adinetidae	Adineta	Adineta vaga	50.0490996387126	50.0490996387126	50.0490996387126	50.0490996387126	100	100	100	Adineta vaga, 91.364, Macrotrachela quadricornifera, 91.364, Adineta vaga, 90.868, Adineta vaga, 90.278, Macrotrachela quadricornifera, 90.000, Philodina plena, 90.000	Bdelloidea	0
